ListID,ListName,ItemID,ItemName,LogID,Latitude,Longitude,Altitude,Quantity,Error Radius,Timestamp,Location,Description,Material ID,Material Description
22,Marine Debris Items,202,Plastic or Foam Fragments,4787,41.2583729166667,-95.9275539333333,321.9,7,6,20120105152434,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4788,41.2583450833333,-95.9277447666667,315.2,1,8,20120105152435,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4789,41.2583449333333,-95.9277503333333,316.2,1,8,20120105152436,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4790,26.1898708343506,-80.0995025634766,7.12325143814087,1,65,20120106152953,"Lauderdale-by-the-Sea, FL",Busch lite,2,METAL
22,Marine Debris Items,176,Paper Bags,4791,26.1896934509277,-80.0996017456055,7.12325143814087,1,221.921768188477,20120106152954,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,175,Aluminum or tin cans,4792,41.2574827666667,-95.9247107333333,307.4,1,6,20120106155501,"Omaha, NE",,2,METAL
22,Marine Debris Items,176,Paper Bags,4793,41.2573596833333,-95.9246372,308.1,4,3,20120106155502,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,177,Plastic Bags,4794,41.2572685833333,-95.9246853333333,309.2,6,3,20120106155502,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,4795,41.2570699166667,-95.9247331166667,306.9,2,3,20120106155503,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4796,41.2569930666667,-95.9247294666667,305.9,1,3,20120106155504,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4797,41.2569043166667,-95.9246895,309.4,1,3,20120106155504,"Omaha, NE",,2,METAL
22,Marine Debris Items,186,Cigarette or tobacco packaging,4798,41.2568122833333,-95.9247269166667,310.9,4,3,20120106155505,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4799,41.2566960333333,-95.92482935,312.5,45,3,20120106155506,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,191,Fabric pieces,4800,41.2566652,-95.9248464166667,313.6,1,3,20120106155506,"Omaha, NE",,7,CLOTH
22,Marine Debris Items,194,Food wrappers (paper),4801,41.2566146666667,-95.9248940833333,312.4,10,4,20120106155507,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,195,Food Wrappers,4802,41.2565221333333,-95.9249846333333,314.3,15,3,20120106155507,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,4803,41.2565006333333,-95.9251038833333,312.9,1,3,20120106155508,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,202,Plastic or Foam Fragments,4804,41.2565534666667,-95.9249636166667,311.7,10,3,20120106155509,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,4805,41.2566060833333,-95.92491345,311.4,1,3,20120106155509,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,207,Straws,4806,41.2566894666667,-95.9248346833333,312.8,4,3,20120106155510,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,4807,41.2576726166667,-95.9273250333333,332.6,1,6,20120106160848,"Omaha, NE",,5,GLASS
22,Marine Debris Items,187,Cigarettes,4808,41.2576564833333,-95.9274890666667,332.3,55,12,20120106160848,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4809,41.25767335,-95.9274838,330.5,1,12,20120106160849,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,186,Cigarette or tobacco packaging,4810,41.2576448,-95.92763475,336,4,12,20120106160850,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,4811,41.2576417666667,-95.9277682333333,339,1,12,20120106160850,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,4812,41.2575854333333,-95.9279802833333,338.9,5,12,20120106160851,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4813,26.1884269714355,-80.1183166503906,7.01165199279785,1,842.497985839844,20120106161316,"Fort Lauderdale, FL",,4,PLASTIC
22,Marine Debris Items,207,Straws,4814,26.1884269714355,-80.1183166503906,7.01165199279785,1,842.497985839844,20120106161317,"Fort Lauderdale, FL",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,4815,26.1873149871826,-80.1023635864258,6.51781940460205,1,1306.02624511719,20120107114119,"Lauderdale-by-the-Sea, FL",undefined,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4816,26.1873149871826,-80.1023635864258,6.51781940460205,5,1306.02624511719,20120107114120,"Lauderdale-by-the-Sea, FL",,2,METAL
22,Marine Debris Items,181,Bottle or Container Caps,4817,26.1873149871826,-80.1023635864258,6.51781940460205,4,1306.02624511719,20120107114122,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,183,Lumber/Building Materials,4818,26.1873149871826,-80.1023635864258,6.51781940460205,2,1306.02624511719,20120107114124,"Lauderdale-by-the-Sea, FL",Ceramic tile,8,PAPER & LUMBER
22,Marine Debris Items,216,Fireworks,4819,26.1873149871826,-80.1023635864258,6.51781940460205,6,1306.02624511719,20120107114126,"Lauderdale-by-the-Sea, FL",The skinny  stick portion,4,PLASTIC
22,Marine Debris Items,194,Food wrappers (paper),4820,26.1873149871826,-80.1023635864258,6.51781940460205,12,1306.02624511719,20120107114128,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,175,Aluminum or tin cans,4821,41.2571521833333,-95.9246712333333,294.5,1,4,20120107153908,"Omaha, NE",,2,METAL
22,Marine Debris Items,186,Cigarette or tobacco packaging,4822,41.25692625,-95.9247109333333,308.1,4,4,20120107153909,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4823,41.2568298666667,-95.9246916666667,307.3,45,4,20120107153909,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,194,Food wrappers (paper),4824,41.25659625,-95.9248745833333,302.3,16,4,20120107153910,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,195,Food Wrappers,4825,41.2565522833333,-95.9249398166667,304,10,8,20120107153910,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4826,41.2564331666667,-95.9254396,316.3,1,16,20120107154000,"Omaha, NE",,2,METAL
22,Marine Debris Items,177,Plastic Bags,4827,41.2546464166667,-95.9224815,306.3,5,6,20120107155218,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4828,41.2547004833333,-95.92241615,307,6,6,20120107155218,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4829,41.2547648666667,-95.9223905833333,306,1,6,20120107155219,"Omaha, NE",,2,METAL
22,Marine Debris Items,189,Foam or Plastic Cups,4830,41.2548525666667,-95.9223851666667,302.4,1,8,20120107155220,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,4831,41.2551118333333,-95.9225437333333,308,4,6,20120107155220,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,4832,41.2554099166667,-95.92249285,316.6,1,4,20120107155424,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,4833,41.2554831333333,-95.9224247333333,310.6,1,4,20120107155445,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,176,Paper Bags,4834,41.25822545,-95.9235326666667,308.1,1,4,20120107160551,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,177,Plastic Bags,4835,41.2582363833333,-95.9235683166667,311.1,6,3,20120107160551,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4836,41.25823605,-95.9235692,311.1,55,3,20120107160552,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4837,41.2582358,-95.92356945,311.1,1,3,20120107160552,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4838,41.2582353833333,-95.92356965,311.1,1,3,20120107160553,"Omaha, NE",,2,METAL
22,Marine Debris Items,205,Plastic Utensils,4839,26.1881141662598,-80.0947875976562,9.41305351257324,1,225.117691040039,20120108083445,"Lauderdale-by-the-Sea, FL",undefined,4,PLASTIC
22,Marine Debris Items,200,Paper and Cardboard,4840,26.1879177093506,-80.0948486328125,8.94669628143311,3,69.9418487548828,20120108083445,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,188,Clothing and Shoes,4841,26.1880187988281,-80.0949859619141,8.70581817626953,1,254.147537231445,20120108083532,"Lauderdale-by-the-Sea, FL",,7,CLOTH
22,Marine Debris Items,188,Clothing and Shoes,4842,26.1882553100586,-80.094596862793,8.70581817626953,1,267.913024902344,20120108083532,"Lauderdale-by-the-Sea, FL",,7,CLOTH
22,Marine Debris Items,181,Bottle or Container Caps,4843,26.1882667541504,-80.0947723388672,7.98476409912109,2,256.002655029297,20120108084017,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,207,Straws,4844,26.1882190704346,-80.0948257446289,9.25586700439453,16,255.492202758789,20120108084018,"Lauderdale-by-the-Sea, FL",undefined,4,PLASTIC
22,Marine Debris Items,178,Balloons - Mylar,4845,26.1881713867188,-80.0948333740234,9.58808422088623,1,256.191741943359,20120108084138,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,212,Other,4846,26.1880359649658,-80.0948944091797,9.26539134979248,1,256.459564208984,20120108084138,"Lauderdale-by-the-Sea, FL",Foil,1,OTHER ITEMS
22,Marine Debris Items,185,Disposable cigarette lighters,4847,26.188346862793,-80.0945205688477,9.26539134979248,1,256.274353027344,20120108084155,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,183,Lumber/Building Materials,4848,26.1882724761963,-80.0945816040039,9.41196346282959,4,271.283721923828,20120108084447,"Lauderdale-by-the-Sea, FL",Ceramic and/or concrete,8,PAPER & LUMBER
22,Marine Debris Items,181,Bottle or Container Caps,4849,26.187858581543,-80.0946960449219,9.41196346282959,27,282.865295410156,20120108084448,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4850,26.187858581543,-80.0946960449219,9.41196346282959,3,282.865295410156,20120108084613,"Lauderdale-by-the-Sea, FL",,2,METAL
22,Marine Debris Items,200,Paper and Cardboard,4851,26.1879997253418,-80.0952835083008,9.88473129272461,4,468.526550292969,20120108085126,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,201,Personal care products,4852,26.1881656646729,-80.0949172973633,9.88473129272461,7,436.485595703125,20120108085127,"Lauderdale-by-the-Sea, FL","1 comb, 2 bandaids, 1 hairband, 1 hair roller, 2 lip balms",4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4853,26.1881656646729,-80.0949172973633,9.88473129272461,2,436.485595703125,20120108085430,"Lauderdale-by-the-Sea, FL",,2,METAL
22,Marine Debris Items,189,Foam or Plastic Cups,4854,26.1881656646729,-80.0949172973633,9.88473129272461,3,436.485595703125,20120108085431,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,4855,26.1881656646729,-80.0949172973633,9.88473129272461,1,436.485595703125,20120108085433,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,4856,26.1881656646729,-80.0949172973633,9.88473129272461,3,436.485595703125,20120108085435,"Lauderdale-by-the-Sea, FL",,5,GLASS
22,Marine Debris Items,214,Chemicals and chemical containers,4857,26.1881656646729,-80.0949172973633,9.88473129272461,1,436.485595703125,20120108085436,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,214,Chemicals and chemical containers,4858,26.1881656646729,-80.0949172973633,9.88473129272461,1,436.485595703125,20120108085438,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,216,Fireworks,4859,26.1881656646729,-80.0949172973633,9.88473129272461,1,436.485595703125,20120108085519,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,186,Cigarette or tobacco packaging,4860,26.1875038146973,-80.0951538085938,0,2,10,20120108085651,"Lauderdale-by-the-Sea, FL",undefined,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4861,26.1881427764893,-80.0946578979492,9.60384082794189,108,74.5570602416992,20120108090611,"Lauderdale-by-the-Sea, FL",undefined,4,PLASTIC
22,Marine Debris Items,202,Plastic or Foam Fragments,4862,26.1879959106445,-80.0948257446289,8.6239070892334,114,95.9624557495117,20120108091247,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,4863,26.1879768371582,-80.094841003418,8.37897777557373,1,92.2653274536133,20120108091247,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,4864,41.25513335,-95.9247330333333,270.7,15,6,20120108133543,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,176,Paper Bags,4865,41.25517505,-95.9251390666667,283,7,4,20120108133640,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,175,Aluminum or tin cans,4866,41.2552492166667,-95.9252787,290,4,4,20120108133640,"Omaha, NE",,2,METAL
22,Marine Debris Items,179,Beverage Bottles,4867,41.2553382833333,-95.92537375,290.8,6,6,20120108133641,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,4868,41.2554035,-95.9254080166667,292.2,1,6,20120108133641,"Omaha, NE",,5,GLASS
22,Marine Debris Items,181,Bottle or Container Caps,4869,41.25566785,-95.9255684166667,299.4,8,6,20120108133801,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4870,41.2557721833333,-95.92577605,292.5,4,6,20120108133801,"Omaha, NE",,2,METAL
22,Marine Debris Items,185,Disposable cigarette lighters,4871,41.2557843833333,-95.9258403333333,293.5,1,6,20120108133802,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4872,41.2557983666667,-95.9260085666667,292.2,925,12,20120108133803,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,186,Cigarette or tobacco packaging,4873,41.2558251,-95.92613115,295.1,10,8,20120108133803,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4874,41.25611055,-95.9262853333333,301.1,5,6,20120108133926,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,190,Paper Cups,4875,41.2561136333333,-95.9260902666667,305.8,4,6,20120108133926,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,194,Food wrappers (paper),4876,41.25623915,-95.9259658,307.8,45,4,20120108133927,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,195,Food Wrappers,4877,41.2563222166667,-95.9259142333333,308.9,32,3,20120108133928,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,200,Paper and Cardboard,4878,26.1880474090576,-80.0948257446289,9.00968360900879,1,65,20120108171423,"Lauderdale-by-the-Sea, FL",Stinky bait box,8,PAPER & LUMBER
22,Marine Debris Items,181,Bottle or Container Caps,4879,26.1880474090576,-80.0948257446289,9.00146579742432,16,65,20120108171603,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4880,26.1880531311035,-80.0947952270508,9.00146579742432,1,253.152694702148,20120108171603,"Lauderdale-by-the-Sea, FL",,2,METAL
22,Marine Debris Items,178,Balloons - Mylar,4881,26.1881942749023,-80.0946502685547,9.99994373321533,2,256.153472900391,20120108171946,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4882,26.1878414154053,-80.0951614379883,9.83583164215088,2,257.127685546875,20120108172052,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,4883,26.187780380249,-80.0949249267578,10.4075384140015,50,65,20120108172440,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,183,Lumber/Building Materials,4884,26.1881923675537,-80.0946731567383,10.0102033615112,1,94.8424606323242,20120108172441,"Lauderdale-by-the-Sea, FL",Concrete,8,PAPER & LUMBER
22,Marine Debris Items,207,Straws,4885,26.1881942749023,-80.0946502685547,10.0054636001587,5,256.068420410156,20120108172443,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,194,Food wrappers (paper),4886,26.1880474090576,-80.0948257446289,9.33094310760498,7,65,20120108172624,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,211,Toys (plastic),4887,26.1880474090576,-80.0948257446289,9.07168865203857,3,65,20120108172723,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,4888,26.1881923675537,-80.0946807861328,9.71833801269531,1,95.1225814819336,20120108173051,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,4889,26.1881923675537,-80.0946731567383,9.92981815338135,1,94.8241348266602,20120108173052,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4890,26.188196182251,-80.0946502685547,9.94434642791748,5,254.569931030273,20120108173053,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,4891,26.1881942749023,-80.0946655273438,9.96017646789551,3,97.4095687866211,20120108173102,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,4892,26.1881847381592,-80.0947036743164,9.96017646789551,1,256.186553955078,20120108173103,"Lauderdale-by-the-Sea, FL",,5,GLASS
22,Marine Debris Items,175,Aluminum or tin cans,4893,26.1881923675537,-80.0946807861328,9.97894287109375,2,99.2963104248047,20120108173105,"Lauderdale-by-the-Sea, FL",,2,METAL
22,Marine Debris Items,190,Paper Cups,4894,26.188196182251,-80.0946426391602,9.97894287109375,1,270.458770751953,20120108173106,"Lauderdale-by-the-Sea, FL",,8,PAPER & LUMBER
22,Marine Debris Items,202,Plastic or Foam Fragments,4895,26.1882038116455,-80.0946655273438,9.6091136932373,52,94.8388671875,20120108173428,"Lauderdale-by-the-Sea, FL",,4,PLASTIC
22,Marine Debris Items,212,Other,4896,26.1881923675537,-80.0946731567383,9.99520778656006,33,94.9036178588867,20120108173914,"Lauderdale-by-the-Sea, FL",Pieces broken glass,1,OTHER ITEMS
22,Marine Debris Items,175,Aluminum or tin cans,4897,41.2562318166667,-95.9290895833333,335.3,1,3,20120109171933,"Omaha, NE",,2,METAL
22,Marine Debris Items,177,Plastic Bags,4898,41.25606375,-95.9291321166667,327.7,4,6,20120109171933,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,4899,41.2559410166667,-95.9290948333333,327.6,1,6,20120109171934,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,190,Paper Cups,4900,41.2558840333333,-95.9291070166667,330.2,1,4,20120109171935,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,195,Food Wrappers,4901,41.2558021,-95.9291232666667,329,10,4,20120109171935,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4902,41.2556659833333,-95.9291118666667,329.9,1,3,20120109171936,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,4903,41.2555995833333,-95.9291045166667,327.7,1,3,20120109171936,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,207,Straws,4904,41.2554174,-95.9291506666667,322.2,1,4,20120109171937,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4905,41.2569747166667,-95.9246911833333,306.7,3,3,20120110143138,"Omaha, NE",,2,METAL
22,Marine Debris Items,195,Food Wrappers,4906,41.25680435,-95.9246970166667,307.4,10,6,20120110143139,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,207,Straws,4907,41.2567177666667,-95.9247375166667,307.9,1,4,20120110143140,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4908,41.2555874166667,-95.9255398333333,317.8,1,4,20120110143511,"Omaha, NE",,2,METAL
22,Marine Debris Items,177,Plastic Bags,4909,41.25704205,-95.9230206666667,310.1,4,4,20120110145048,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,4910,41.25757735,-95.9283388833333,320,1,24,20120110155036,"Omaha, NE",,2,METAL
22,Marine Debris Items,177,Plastic Bags,4911,41.2575733,-95.9283375833333,319.9,15,8,20120110155037,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,176,Paper Bags,4912,41.2575648333333,-95.92833075,320.8,4,16,20120110155038,"Omaha, NE",,8,PAPER & LUMBER
22,Marine Debris Items,179,Beverage Bottles,4913,41.2575594666667,-95.92832725,321.1,2,12,20120110155039,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4914,41.2575579833333,-95.9283260166667,321.2,1,12,20120110155039,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,4915,41.25755455,-95.9283257,321.5,5,12,20120110155040,"Omaha, NE",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,4916,41.2575500166667,-95.92832375,322.2,1,12,20120110155041,"Omaha, NE",,2,METAL
