ListID,ListName,ItemID,ItemName,LogID,Latitude,Longitude,Altitude,Quantity,Error Radius,Timestamp,Location,Description,Material ID,Material Description
22,Marine Debris Items,198,Glass Jars,604706,27.1886729,77.9972486,0,1,899.999023438,20200102155534,"Agra, Uttar Pradesh, India",,5,GLASS
22,Marine Debris Items,198,Glass Jars,604707,27.1886729,77.9972486,0,1,899.999023438,20200102155536,"Agra, Uttar Pradesh, India",,5,GLASS
22,Marine Debris Items,1920,Metal fragments,604708,27.1886729,77.9972486,0,1,899.999023438,20200102155537,"Agra, Uttar Pradesh, India",,2,METAL
22,Marine Debris Items,1917,Hard plastic fragments,604817,34.6642684937,-77.0180358887,6.2798948288,1,5.29442977905,20200102203702,"Emerald Isle, North Carolina, United States of America",,4,PLASTIC
22,Marine Debris Items,191,Fabric pieces,604818,34.6642799377,-77.0180053711,6.19877433777,1,8.96421051025,20200102203717,"Emerald Isle, North Carolina, United States of America",,7,CLOTH
22,Marine Debris Items,191,Fabric pieces,604819,34.6642837524,-77.0180130005,6.81949567795,1,7.73284292221,20200102203718,"Emerald Isle, North Carolina, United States of America",,7,CLOTH
22,Marine Debris Items,195,Food Wrappers,604820,30.3096132,78.0420164,618.616455078,1,8.22999954224,20200102211415,"Dehradun, Uttarakhand, India",,4,PLASTIC
22,Marine Debris Items,184,Buoys and floats,604822,22.5641829,88.3548053,0,1,60,20200103112902,"Kolkata, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,184,Buoys and floats,604823,22.5641829,88.3548053,0,1,60,20200103112903,"Kolkata, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,192,Fishing lures and lines,604824,22.5641829,88.3548053,0,1,52.4000015259,20200103112905,"Kolkata, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,203,Plastic rope / Small Net Pieces,604825,22.5641829,88.3548053,0,1,52.4000015259,20200103112907,"Kolkata, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,204,Rope or Net Pieces (non-nylon),604826,22.5641829,88.3548053,0,1,52.4000015259,20200103112908,"Kolkata, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,212,Other,604827,22.5641829,88.3548053,0,1,52.4000015259,20200103112911,"Kolkata, West Bengal, India",,1,OTHER ITEMS
22,Marine Debris Items,220,Test Item,604828,22.5641829,88.3548053,0,1,52.4000015259,20200103112912,"Kolkata, West Bengal, India",,1,OTHER ITEMS
22,Marine Debris Items,195,Food Wrappers,604829,22.5641829,88.3548053,0,1,52.4000015259,20200103112915,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,604830,22.5641829,88.3548053,0,1,52.4000015259,20200103112916,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,604831,22.5641829,88.3548053,0,1,52.4000015259,20200103112925,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,604832,22.5641829,88.3548053,0,1,52.4000015259,20200103112926,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604833,22.5641829,88.3548053,0,1,52.4000015259,20200103112927,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,604834,22.5641829,88.3548053,0,1,52.4000015259,20200103112928,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604835,22.5641829,88.3548053,0,2,52.4000015259,20200103112934,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604836,22.5641829,88.3548053,0,1,52.4000015259,20200103112936,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604837,22.5641829,88.3548053,0,1,52.4000015259,20200103112937,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604838,22.5641829,88.3548053,0,1,52.4000015259,20200103112937,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604839,22.5641829,88.3548053,0,1,52.4000015259,20200103112938,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,604840,22.5641829,88.3548053,0,1,52.4000015259,20200103112938,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,185,Disposable cigarette lighters,604841,22.5641829,88.3548053,0,1,52.4000015259,20200103112938,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,206,Six-pack rings,604842,22.5641829,88.3548053,0,1,52.4000015259,20200103112940,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,604843,22.5641829,88.3548053,0,1,52.4000015259,20200103112940,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604844,22.5641829,88.3548053,0,1,35.1399993896,20200103112944,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,604845,22.5641829,88.3548053,0,1,35.1399993896,20200103112946,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,178,Balloons - Mylar,604846,22.5641829,88.3548053,0,1,35.1399993896,20200103112950,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604847,22.5641829,88.3548053,0,1,35.1399993896,20200103112951,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1918,Foam fragments,604848,22.5641829,88.3548053,0,1,35.1399993896,20200103112952,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1919,Film fragments,604849,22.5641829,88.3548053,0,1,37.2649993896,20200103112954,"Kolkata, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,604850,22.5641829,88.3548053,0,1,37.2649993896,20200103112956,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,174,Aerosol cans,604851,22.5641829,88.3548053,0,1,37.2649993896,20200103112957,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,182,Metal Bottle Caps,604852,22.5641829,88.3548053,0,1,37.2649993896,20200103112957,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,604853,22.5641829,88.3548053,0,1,37.2649993896,20200103112959,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,604854,22.5641829,88.3548053,0,1,37.2649993896,20200103112959,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,604855,22.5641829,88.3548053,0,1,37.2649993896,20200103112959,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,604856,22.5641829,88.3548053,0,1,37.2649993896,20200103113000,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,604857,22.5641829,88.3548053,0,1,37.2649993896,20200103113000,"Kolkata, West Bengal, India",,2,METAL
22,Marine Debris Items,180,Glass Bottle,604858,22.5641829,88.3548053,0,1,37.2649993896,20200103113000,"Kolkata, West Bengal, India",,5,GLASS
22,Marine Debris Items,198,Glass Jars,604859,22.5641829,88.3548053,0,1,37.2649993896,20200103113001,"Kolkata, West Bengal, India",,5,GLASS
22,Marine Debris Items,1921,Glass fragments,604860,22.5641829,88.3548053,0,1,37.2649993896,20200103113002,"Kolkata, West Bengal, India",,5,GLASS
22,Marine Debris Items,1922,Latex balloons,604861,22.5641829,88.3548053,0,1,37.2649993896,20200103113003,"Kolkata, West Bengal, India",,9,RUBBER
22,Marine Debris Items,193,Flip-flops,604862,22.5641829,88.3548053,0,1,37.2649993896,20200103113004,"Kolkata, West Bengal, India",,9,RUBBER
22,Marine Debris Items,196,Rubber Gloves,604863,22.5641829,88.3548053,0,1,37.2649993896,20200103113004,"Kolkata, West Bengal, India",,9,RUBBER
22,Marine Debris Items,209,Tires,604864,22.5641829,88.3548053,0,1,37.2649993896,20200103113006,"Kolkata, West Bengal, India",,9,RUBBER
22,Marine Debris Items,195,Food Wrappers,604893,23.3748784,85.3564718,0,1,107.050003052,20200103150638,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,604894,23.3748784,85.3564718,0,1,107.050003052,20200103150641,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604895,23.3748784,85.3564718,0,1,107.050003052,20200103150645,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604896,23.3748784,85.3564718,0,1,107.050003052,20200103150645,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604897,23.3748784,85.3564718,0,1,107.050003052,20200103150646,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604898,23.3748784,85.3564718,0,1,107.050003052,20200103150647,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604899,23.3748784,85.3564718,0,1,107.050003052,20200103150648,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604900,23.3748784,85.3564718,0,1,107.050003052,20200103150648,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604901,23.3748784,85.3564718,0,1,107.050003052,20200103150649,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604902,23.3748784,85.3564718,0,1,107.050003052,20200103150650,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604903,23.3748784,85.3564718,0,1,107.050003052,20200103150650,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,604904,23.3748784,85.3564718,0,1,107.050003052,20200103150651,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604905,23.3748784,85.3564718,0,1,107.050003052,20200103150652,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604906,23.3748784,85.3564718,0,1,107.050003052,20200103150652,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604907,23.3748784,85.3564718,0,1,107.050003052,20200103150653,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604908,23.3748784,85.3564718,0,1,107.050003052,20200103150654,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604909,23.3748784,85.3564718,0,1,107.050003052,20200103150655,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604910,23.3748784,85.3564718,0,1,107.050003052,20200103150655,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604911,23.3748784,85.3564718,0,1,107.050003052,20200103150656,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,604912,23.3748784,85.3564718,0,1,107.050003052,20200103150657,"Ranchi, Jharkhand, India",,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,604964,25.3245908,86.0136945,0,1,116.099998474,20200103173841,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,198,Glass Jars,604965,25.3245908,86.0136945,0,1,82.5,20200103173842,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,1921,Glass fragments,604966,25.3245908,86.0136945,0,1,82.5,20200103173843,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,1921,Glass fragments,604967,25.3245908,86.0136945,0,1,82.5,20200103173844,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,1921,Glass fragments,604968,25.3245908,86.0136945,0,1,82.5,20200103173844,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,198,Glass Jars,604969,25.3245908,86.0136945,0,1,82.5,20200103173844,"Barahiya, Bihar, India",,5,GLASS
22,Marine Debris Items,182,Metal Bottle Caps,604970,25.3245908,86.0136945,0,1,82.5,20200103173845,"Barahiya, Bihar, India",,2,METAL
22,Marine Debris Items,174,Aerosol cans,604971,25.3245908,86.0136945,0,1,82.5,20200103173847,"Barahiya, Bihar, India",,2,METAL
22,Marine Debris Items,175,Aluminum or tin cans,604972,25.3245908,86.0136945,0,1,110,20200103173847,"Barahiya, Bihar, India",,2,METAL
22,Marine Debris Items,1918,Foam fragments,604973,25.3245908,86.0136945,0,1,110,20200103173848,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,1917,Hard plastic fragments,604974,25.3245908,86.0136945,0,1,110,20200103173850,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604975,25.3245908,86.0136945,0,1,110,20200103173850,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604976,25.3245908,86.0136945,0,1,110,20200103173850,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604977,25.3245908,86.0136945,0,1,110,20200103173851,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604978,25.3245908,86.0136945,0,1,110,20200103173851,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604979,25.3245908,86.0136945,0,1,110,20200103173851,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,604980,25.3245908,86.0136945,0,1,110,20200103173851,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,178,Balloons - Mylar,604981,25.3245908,86.0136945,0,1,110,20200103173851,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,178,Balloons - Mylar,604982,25.3245908,86.0136945,0,1,110,20200103173852,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604983,25.3245908,86.0136945,0,19,110,20200103173852,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604984,25.3245908,86.0136945,0,1,110,20200103173853,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604985,25.3245908,86.0136945,0,1,110,20200103173854,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604986,25.3245908,86.0136945,0,10000,104.099998474,20200103173900,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604987,25.3245908,86.0136945,0,1,104.099998474,20200103173901,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604988,25.3245908,86.0136945,0,1,104.099998474,20200103173904,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604989,25.3245908,86.0136945,0,1,104.099998474,20200103173904,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604990,25.3245908,86.0136945,0,1,104.099998474,20200103173904,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,604991,25.3245908,86.0136945,0,1,104.099998474,20200103173904,"Barahiya, Bihar, India",,4,PLASTIC
22,Marine Debris Items,182,Metal Bottle Caps,605018,30.0966871,77.8161785,0,1,2000,20200103181223,"Behat, Uttarakhand, India",,2,METAL
22,Marine Debris Items,212,Other,605019,30.0966871,77.8161785,0,1,2000,20200103181253,"Behat, Uttarakhand, India",,1,OTHER ITEMS
22,Marine Debris Items,220,Test Item,605020,30.0966871,77.8161785,0,1,2000,20200103181255,"Behat, Uttarakhand, India",,1,OTHER ITEMS
22,Marine Debris Items,195,Food Wrappers,616368,30.0966871,77.8161785,0,1,2000,20200103181349,"Behat, Uttarakhand, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605067,28.7236217,77.2773112,163.2,1,8.19999980927,20200103191305,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605068,28.7236423,77.2772762,151.5,1,7.73299980164,20200103191308,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605069,28.7236626,77.2772859,151,1,7.41599988937,20200103191309,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605070,28.723666,77.2773027,152.9,1,7.23999977112,20200103191313,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605071,28.7236675,77.2773182,154.2,1,7.21600008011,20200103191313,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605072,28.7236694,77.27734,157.4,1,7.11999988556,20200103191316,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605073,28.7236694,77.27734,157.4,1,7.11999988556,20200103191317,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605074,28.7236694,77.27734,157.4,1,7.11999988556,20200103191318,"Delhi, India",,4,PLASTIC
22,Marine Debris Items,1921,Glass fragments,605075,38.2932838,-76.4834065,-2.19999980927,1,3.90000009537,20200103195558,"California, Maryland, United States of America",,5,GLASS
22,Marine Debris Items,175,Aluminum or tin cans,605076,38.293284,-76.483406,-2.19999980927,1,4.74800014496,20200103195601,"California, Maryland, United States of America",,2,METAL
22,Marine Debris Items,195,Food Wrappers,605077,38.2932841,-76.483406,-2.19999980927,6,4.74800014496,20200103195602,"California, Maryland, United States of America",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605078,22.539876,88.2832939,0,1,92.9000015259,20200103203757,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,179,Beverage Bottles,605079,22.539876,88.2832939,0,1,92.9000015259,20200103203758,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,199,Other Jugs or Containers,605080,22.539876,88.2832939,0,1,92.9000015259,20200103203800,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,181,Bottle or Container Caps,605081,22.539876,88.2832939,0,1,92.9000015259,20200103203801,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1915,Cigar Tips,605082,22.539861,88.2833005,0,1,92.9000015259,20200103203802,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,187,Cigarettes,605083,22.539861,88.2833005,0,1,92.9000015259,20200103203803,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,185,Disposable cigarette lighters,605084,22.539861,88.2833005,0,1,92.9000015259,20200103203804,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,206,Six-pack rings,605085,22.539861,88.2833005,0,1,92.9000015259,20200103203805,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,177,Plastic Bags,605086,22.5398561,88.2833027,0,1,92.9000015259,20200103203806,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,189,Foam or Plastic Cups,605087,22.5398561,88.2833027,0,1,92.9000015259,20200103203807,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,205,Plastic Utensils,605088,22.5398561,88.2833027,0,1,92.9000015259,20200103203809,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,207,Straws,605089,22.5398561,88.2833027,0,1,92.9000015259,20200103203810,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,178,Balloons - Mylar,605090,22.5398525,88.2833043,0,1,92.9000015259,20200103203811,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,201,Personal care products,605091,22.5398525,88.2833043,0,1,92.9000015259,20200103203812,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1918,Foam fragments,605092,22.5398525,88.2833043,0,1,92.9000015259,20200103203814,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,1919,Film fragments,605093,22.5398525,88.2833043,0,1,92.9000015259,20200103203815,"Thakurpukur Mahestola, West Bengal, India",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,605094,22.5398503,88.2833053,0,1,92.9000015259,20200103203817,"Thakurpukur Mahestola, West Bengal, India",,2,METAL
22,Marine Debris Items,174,Aerosol cans,605095,22.5398503,88.2833053,0,1,92.9000015259,20200103203820,"Thakurpukur Mahestola, West Bengal, India",,2,METAL
22,Marine Debris Items,182,Metal Bottle Caps,605096,22.5398503,88.2833053,0,1,92.9000015259,20200103203823,"Thakurpukur Mahestola, West Bengal, India",,2,METAL
22,Marine Debris Items,1920,Metal fragments,605097,22.5398503,88.2833053,0,1,92.9000015259,20200103203824,"Thakurpukur Mahestola, West Bengal, India",,2,METAL
22,Marine Debris Items,180,Glass Bottle,605098,22.5398503,88.2833053,0,1,92.9000015259,20200103203824,"Thakurpukur Mahestola, West Bengal, India",,5,GLASS
22,Marine Debris Items,1922,Latex balloons,605099,22.5399694,88.2833959,0,1,110,20200103203826,"Thakurpukur Mahestola, West Bengal, India",,9,RUBBER
22,Marine Debris Items,184,Buoys and floats,605100,22.5398915,88.2833381,0,1,98.4000015259,20200103203834,"Thakurpukur Mahestola, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,192,Fishing lures and lines,605101,22.5398915,88.2833381,0,1,98.4000015259,20200103203835,"Thakurpukur Mahestola, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,203,Plastic rope / Small Net Pieces,605102,22.5398673,88.2833197,0,1,98.4000015259,20200103203837,"Thakurpukur Mahestola, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,204,Rope or Net Pieces (non-nylon),605103,22.5398673,88.2833197,0,1,98.4000015259,20200103203838,"Thakurpukur Mahestola, West Bengal, India",,3,FISHING GEAR
22,Marine Debris Items,195,Food Wrappers,605105,26.5367092,85.6241099,11,1,5.5,20200104033423,"Bajpatti, Bihar, India",,4,PLASTIC
22,Marine Debris Items,195,Food Wrappers,605106,26.5367092,85.6241099,11,2,5,20200104033502,"Bajpatti, Bihar, India",9546707020,4,PLASTIC
22,Marine Debris Items,180,Glass Bottle,605108,26.7441058,88.4155913,0,1,15.3669996262,20200104065856,"Siliguri, West Bengal, India",,5,GLASS
22,Marine Debris Items,180,Glass Bottle,605109,26.7441058,88.4155913,0,1,15.3669996262,20200104065857,"Siliguri, West Bengal, India",,5,GLASS
22,Marine Debris Items,180,Glass Bottle,605110,26.7441058,88.4155913,0,1,15.3669996262,20200104065858,"Siliguri, West Bengal, India",,5,GLASS
22,Marine Debris Items,198,Glass Jars,605111,26.7441058,88.4155913,0,1,15.3669996262,20200104065858,"Siliguri, West Bengal, India",,5,GLASS
22,Marine Debris Items,1921,Glass fragments,605112,26.7441058,88.4155913,0,1,15.3669996262,20200104065859,"Siliguri, West Bengal, India",,5,GLASS
22,Marine Debris Items,1922,Latex balloons,605113,26.7441058,88.4155913,0,1,15.3669996262,20200104065900,"Siliguri, West Bengal, India",,9,RUBBER
22,Marine Debris Items,193,Flip-flops,605114,26.7441004,88.4155934,0,1,16.2719993591,20200104065902,"Siliguri, West Bengal, India",,9,RUBBER
22,Marine Debris Items,195,Food Wrappers,612813,-4.7832919,55.5236707,-32.2456415199,2,8.26700019836,20200104104929,"Mahé, Seychelles",,4,PLASTIC
22,Marine Debris Items,175,Aluminum or tin cans,612814,-4.7832699,55.5236228,-32.1490913916,2,4.05399990082,20200104105032,"Mahé, Seychelles",,2,METAL
